predictor,predictor_value,suitability
wc2.1_2.5m_bio_8,5.479208707809448,0.023953740540230525
wc2.1_2.5m_bio_8,6.410417079925537,0.028023513354151295
wc2.1_2.5m_bio_8,7.341625452041626,0.032707379890924454
wc2.1_2.5m_bio_8,8.272833824157715,0.0380704784823904
wc2.1_2.5m_bio_8,9.204042196273804,0.044175376756779496
wc2.1_2.5m_bio_8,10.135250568389893,0.05107841668636751
wc2.1_2.5m_bio_8,11.066458940505981,0.05882537461017383
wc2.1_2.5m_bio_8,11.99766731262207,0.06744660197383434
wc2.1_2.5m_bio_8,12.92887568473816,0.07695226069533918
wc2.1_2.5m_bio_8,13.860084056854248,0.08732825644289759
wc2.1_2.5m_bio_8,14.791292428970337,0.09853376915942703
wc2.1_2.5m_bio_8,15.722500801086426,0.11050131795207625
wc2.1_2.5m_bio_8,16.653709173202515,0.12313979373329766
wc2.1_2.5m_bio_8,17.584917545318604,0.13634071745929463
wc2.1_2.5m_bio_8,18.516125917434692,0.14998691343372753
wc2.1_2.5m_bio_8,19.44733428955078,0.16396194368744857
wc2.1_2.5m_bio_8,20.37854266166687,0.17221606254790126
wc2.1_2.5m_bio_8,21.30975103378296,0.17182639287612164
wc2.1_2.5m_bio_8,22.240959405899048,0.16951881785341277
wc2.1_2.5m_bio_8,23.172167778015137,0.16300865152958524
wc2.1_2.5m_bio_8,24.103376150131226,0.15413940492865583
wc2.1_2.5m_bio_8,25.034584522247314,0.1454038201078439
wc2.1_2.5m_bio_8,25.965792894363403,0.13665493565347295
wc2.1_2.5m_bio_8,26.897001266479492,0.12797751629827128
wc2.1_2.5m_bio_8,27.82820963859558,0.1195299157144865
wc2.1_2.5m_bio_8,28.75941801071167,0.11134162030445663
wc2.1_2.5m_bio_8,29.69062638282776,0.10344036788542711
wc2.1_2.5m_bio_8,30.621834754943848,0.09585106121369409
wc2.1_2.5m_bio_8,31.553043127059937,0.08859500330186525
wc2.1_2.5m_bio_8,32.484251499176025,0.08168932796942856
wc2.1_2.5m_bio_8,33.415459871292114,0.0751465841036183
wc2.1_2.5m_bio_8,34.3466682434082,0.06897378523742288
wc2.1_2.5m_bio_8,35.27787661552429,0.06897378523742288
wc2.1_2.5m_bio_9,-19.252596497535706,0.026635591033305952
wc2.1_2.5m_bio_9,-18.141332626342773,0.026635591033305952
wc2.1_2.5m_bio_9,-17.03006875514984,0.028715803462729655
wc2.1_2.5m_bio_9,-15.91880488395691,0.030943596886694034
wc2.1_2.5m_bio_9,-14.807541012763977,0.03332706004317334
wc2.1_2.5m_bio_9,-13.696277141571045,0.03587452384749194
wc2.1_2.5m_bio_9,-12.585013270378113,0.03859450961883926
wc2.1_2.5m_bio_9,-11.47374939918518,0.04149536939023795
wc2.1_2.5m_bio_9,-10.362485527992249,0.044585722062140794
wc2.1_2.5m_bio_9,-9.251221656799316,0.04787442099252518
wc2.1_2.5m_bio_9,-8.139957785606384,0.051370851410565785
wc2.1_2.5m_bio_9,-7.028693914413452,0.05508216958233353
wc2.1_2.5m_bio_9,-5.91743004322052,0.059017784145321425
wc2.1_2.5m_bio_9,-4.806166172027588,0.06318562931312427
wc2.1_2.5m_bio_9,-3.6949023008346558,0.06759989465564546
wc2.1_2.5m_bio_9,-2.5836384296417236,0.07232332965725068
wc2.1_2.5m_bio_9,-1.4723745584487915,0.07740036765288953
wc2.1_2.5m_bio_9,-0.3611106872558594,0.08271998262039194
wc2.1_2.5m_bio_9,0.7501531839370728,0.08827692009562683
wc2.1_2.5m_bio_9,1.8614170551300049,0.09406388407411977
wc2.1_2.5m_bio_9,2.972680926322937,0.10007101701886656
wc2.1_2.5m_bio_9,4.083944797515869,0.10628586363017414
wc2.1_2.5m_bio_9,5.195208668708801,0.11269341965894535
wc2.1_2.5m_bio_9,6.306472539901733,0.11927625636610097
wc2.1_2.5m_bio_9,7.4177364110946655,0.12601472856353788
wc2.1_2.5m_bio_9,8.529000282287598,0.12971484844416784
wc2.1_2.5m_bio_9,9.64026415348053,0.13012246444187384
wc2.1_2.5m_bio_9,10.751528024673462,0.1305302540405475
wc2.1_2.5m_bio_9,11.862791895866394,0.13093820903956663
wc2.1_2.5m_bio_9,12.974055767059326,0.13134632053376477
wc2.1_2.5m_bio_9,14.085319638252258,0.13175457978089958
wc2.1_2.5m_bio_9,15.19658350944519,0.13216297857368522
wc2.1_2.5m_bio_9,16.307847380638123,0.13257150812375318
wc2.1_2.5m_bio_9,17.419111251831055,0.13298015955895726
wc2.1_2.5m_bio_9,18.530375123023987,0.13388125962686767
wc2.1_2.5m_bio_9,19.64163899421692,0.13486390136383045
wc2.1_2.5m_bio_9,20.75290286540985,0.13584728615016303
wc2.1_2.5m_bio_9,21.864166736602783,0.13683182021807225
wc2.1_2.5m_bio_9,22.975430607795715,0.1389640497469017
wc2.1_2.5m_bio_9,24.086694478988647,0.14114435752681428
wc2.1_2.5m_bio_9,25.19795835018158,0.14333058916852426
wc2.1_2.5m_bio_9,26.30922222137451,0.1455222133285165
wc2.1_2.5m_bio_9,27.420486092567444,0.1477183047222476
wc2.1_2.5m_bio_9,28.531749963760376,0.14991798777952506
wc2.1_2.5m_bio_9,29.643013834953308,0.15212072502768348
wc2.1_2.5m_bio_9,30.75427770614624,0.15432540291389554
wc2.1_2.5m_bio_9,31.865541577339172,0.15653105904665898
wc2.1_2.5m_bio_9,32.976805448532104,0.15873719364245706
wc2.1_2.5m_bio_9,34.08806931972504,0.16094278246573449
wc2.1_2.5m_bio_9,35.19933319091797,0.16314749450042357
wc2.1_2.5m_bio_9,36.3105970621109,0.16314749450042357
